FECHA_MEDICION,LABORATORIO_COSTERO,ANOMALIA_TEMPERATURA
2016-03-05,PAITA,2.2781
2016-03-05,PISCO,1.8999
2016-03-05,SAN JOSE,0.4184
2016-03-06,CALLAO,1.61
2016-03-06,CHICAMA,3.2
2016-03-06,HUACHO,2.7269
2016-03-06,ILO,3.0517
2016-03-06,PAITA,3.7448
2016-03-06,PISCO,-0.7001
2016-03-06,SAN JOSE,1.4518
2016-03-07,CALLAO,1.68
2016-03-07,CHICAMA,1.5
2016-03-07,CHIMBOTE,1.1
2016-03-07,HUACHO,1.0153
2016-03-07,ILO,2.6531
2016-03-07,MATARANI,2.5
2016-03-07,PAITA,3.9167
2016-03-07,PISCO,-0.919
2016-03-07,SAN JOSE,0.7874
2016-03-07,TUMBES,0.9361
2016-03-08,CALLAO,1.72
2016-03-08,CHICAMA,2.0
2016-03-08,CHIMBOTE,0.67
2016-03-08,HUACHO,2.1819
2016-03-08,ILO,3.2198
2016-03-08,MATARANI,2.33
2016-03-08,PAITA,2.4167
2016-03-08,PISCO,2.3477
2016-03-08,SAN JOSE,1.0207
2016-03-08,TUMBES,1.0028
2016-03-09,CALLAO,1.82
2016-03-09,CHICAMA,1.8
2016-03-09,CHIMBOTE,1.23
2016-03-09,HUACHO,1.2486
2016-03-09,ILO,2.3864
2016-03-09,MATARANI,2.6
2016-03-09,PAITA,3.7167
2016-03-09,PISCO,1.1144
2016-03-09,SAN JOSE,1.2207
2016-03-09,TUMBES,1.5361
2016-03-10,CALLAO,1.98
2016-03-10,CHICAMA,1.8
2016-03-10,CHIMBOTE,1.47
2016-03-10,HUACHO,0.9486
2016-03-10,ILO,1.8864
2016-03-10,MATARANI,2.76
2016-03-10,PAITA,3.4167
2016-03-10,PISCO,-0.9856
2016-03-10,SAN JOSE,1.0207
2016-03-10,TUMBES,1.9028
2016-03-11,CALLAO,1.48
2016-03-11,CHICAMA,1.5
2016-03-11,CHIMBOTE,1.2
2016-03-11,HUACHO,2.1819
2016-03-11,ILO,2.4198
2016-03-11,MATARANI,2.46
2016-03-11,PAITA,1.9501
2016-03-11,PISCO,-2.4856
2016-03-11,SAN JOSE,0.554
2016-03-11,TUMBES,1.3695
2016-03-12,CALLAO,1.69
2016-03-12,CHICAMA,2.2
2016-03-12,CHIMBOTE,1.65
2016-03-12,HUACHO,1.9992
2016-03-12,ILO,2.5082
2016-03-12,MATARANI,2.64
2016-03-12,PAITA,1.8234
2016-03-12,PISCO,-2.1886
2016-03-12,SAN JOSE,1.6754
2016-03-13,CALLAO,1.24
2016-03-13,CHICAMA,2.1
2016-03-13,HUACHO,2.3325
2016-03-13,ILO,2.5416
2016-03-13,PAITA,2.0567
2016-03-13,PISCO,-1.4886
2016-03-13,SAN JOSE,1.5088
2016-03-14,CALLAO,1.61
2016-03-14,CHICAMA,1.3
2016-03-14,CHIMBOTE,0.85
2016-03-14,HUACHO,1.8658
2016-03-14,ILO,1.6082
2016-03-14,MATARANI,1.64
2016-03-14,PAITA,0.9567
2016-03-14,PISCO,-0.522
2016-03-14,SAN JOSE,0.8088
2016-03-14,TUMBES,1.7014
2016-03-15,CALLAO,1.54
2016-03-15,CHICAMA,1.7
2016-03-15,CHIMBOTE,1.55
2016-03-15,HUACHO,1.9658
2016-03-15,ILO,0.6416
2016-03-15,MATARANI,1.51
2016-03-15,PAITA,-0.8433
2016-03-15,PISCO,1.2114
2016-03-15,SAN JOSE,1.4088
2016-03-15,TUMBES,0.2014
2016-03-16,CALLAO,1.41
2016-03-16,CHICAMA,2.4
2016-03-16,CHIMBOTE,1.55
2016-03-16,HUACHO,1.7658
2016-03-16,ILO,1.3749
2016-03-16,MATARANI,1.54
2016-03-16,PAITA,0.1234
2016-03-16,PISCO,0.5447
2016-03-16,SAN JOSE,0.8754
2016-03-16,TUMBES,0.5347
2016-03-17,CALLAO,1.16
2016-03-17,CHICAMA,2.1
2016-03-17,CHIMBOTE,1.33
2016-03-17,HUACHO,1.7593
2016-03-17,ILO,1.999
2016-03-17,MATARANI,1.22
2016-03-17,PAITA,-0.8124
2016-03-17,PISCO,-0.5372
2016-03-17,SAN JOSE,1.1045
2016-03-17,TUMBES,1.3297
2016-03-18,CALLAO,1.03
2016-03-18,CHICAMA,1.9
2016-03-18,CHIMBOTE,1.03
2016-03-18,HUACHO,2.1593
2016-03-18,ILO,2.2657
2016-03-18,MATARANI,1.28
2016-03-18,PAITA,-0.7791
2016-03-18,PISCO,-0.7705
2016-03-18,SAN JOSE,0.9379
2016-03-18,TUMBES,1.563
2016-03-19,CALLAO,0.58
2016-03-19,CHICAMA,1.7
2016-03-19,CHIMBOTE,1.73
2016-03-19,HUACHO,2.126
2016-03-19,ILO,2.5324
2016-03-19,MATARANI,1.48
2016-03-19,PAITA,-1.0458
2016-03-19,PISCO,-1.1705
2016-03-19,SAN JOSE,0.9045
2016-03-20,CALLAO,0.58
2016-03-20,CHICAMA,1.6
2016-03-20,HUACHO,2.026
2016-03-20,ILO,2.299
2016-03-20,PAITA,-0.9124
2016-03-20,PISCO,-1.4038
2016-03-20,SAN JOSE,0.7712
2016-03-21,CALLAO,0.96
2016-03-21,CHICAMA,1.1
2016-03-21,CHIMBOTE,1.46
2016-03-21,HUACHO,2.126
2016-03-21,ILO,2.0657
2016-03-21,MATARANI,1.25
2016-03-21,PAITA,-0.8458
2016-03-21,PISCO,1.7628
2016-03-21,SAN JOSE,0.5712
2016-03-21,TUMBES,2.1964
2016-03-22,CALLAO,1.07
2016-03-22,CHICAMA,1.2
2016-03-22,CHIMBOTE,1.1
2016-03-22,HUACHO,1.3435
2016-03-22,ILO,3.0267
2016-03-22,MATARANI,1.53
2016-03-22,PAITA,1.0682
2016-03-22,PISCO,-0.6303
2016-03-22,SAN JOSE,0.8386
2016-03-22,TUMBES,2.7292
2016-03-23,CHICAMA,1.1
2016-03-23,CHIMBOTE,2.34
2016-03-23,HUACHO,1.3435
2016-03-23,ILO,2.6934
2016-03-23,MATARANI,1.66
2016-03-23,PAITA,0.5349
2016-03-23,PISCO,-1.1636
2016-03-23,SAN JOSE,1.3719
2016-03-23,TUMBES,2.6958
2016-03-24,CALLAO,1.06
2016-03-24,CHICAMA,2.0
2016-03-24,HUACHO,1.0435
2016-03-24,ILO,2.5267
2016-03-24,PAITA,-1.2651
2016-03-24,PISCO,-1.5303
2016-03-24,SAN JOSE,1.3386
2016-03-24,TUMBES,2.8958
2016-03-25,CALLAO,0.91
2016-03-25,CHICAMA,1.6
2016-03-25,ILO,2.6934
2016-03-25,PAITA,0.4016
2016-03-25,PISCO,-1.6303
2016-03-25,SAN JOSE,1.2386
2016-03-25,TUMBES,1.5292
2016-03-26,CALLAO,1.26
2016-03-26,CHICAMA,1.8
2016-03-26,CHIMBOTE,2.57
2016-03-26,HUACHO,1.2768
2016-03-26,ILO,1.76
2016-03-26,MATARANI,1.36
2016-03-26,PAITA,0.2682
2016-03-26,PISCO,-1.1969
2016-03-26,SAN JOSE,1.1386
2016-03-26,TUMBES,1.5958
2016-03-27,CALLAO,1.32
2016-03-27,CHICAMA,2.0
2016-03-27,HUACHO,1.2398
2016-03-27,ILO,1.2906
2016-03-27,PAITA,-0.9782
2016-03-27,PISCO,2.2968
2016-03-27,SAN JOSE,1.1497
2016-03-28,CALLAO,1.62
2016-03-28,CHICAMA,1.8
2016-03-28,CHIMBOTE,0.98
2016-03-28,HUACHO,1.3398
2016-03-28,ILO,0.7239
2016-03-28,MATARANI,1.3
2016-03-28,PAITA,1.3552
2016-03-28,PISCO,2.2634
2016-03-28,SAN JOSE,0.783
2016-03-28,TUMBES,1.4126
2016-03-29,CALLAO,1.65
2016-03-29,CHICAMA,2.1
2016-03-29,CHIMBOTE,1.02
2016-03-29,HUACHO,1.2731
2016-03-29,ILO,0.6573
2016-03-29,MATARANI,0.86
2016-03-29,PAITA,1.2552
2016-03-29,PISCO,3.3968
2016-03-29,SAN JOSE,0.5497
2016-03-29,TUMBES,2.0792
2016-03-30,CALLAO,1.39
2016-03-30,CHICAMA,1.9
2016-03-30,CHIMBOTE,1.32
2016-03-30,HUACHO,1.1398
2016-03-30,ILO,0.5239
2016-03-30,MATARANI,1.0
2016-03-30,PAITA,0.7885
2016-03-30,PISCO,3.7301
2016-03-30,SAN JOSE,0.8164
2016-03-30,TUMBES,1.5459
2016-03-31,CALLAO,1.95
2016-03-31,CHICAMA,1.5
2016-03-31,CHIMBOTE,1.08
2016-03-31,HUACHO,1.2398
2016-03-31,ILO,0.1239
2016-03-31,MATARANI,0.36
2016-03-31,PAITA,1.7552
2016-03-31,PISCO,3.6968
2016-03-31,SAN JOSE,0.483
2016-03-31,TUMBES,0.6126
2016-04-01,CALLAO,1.38
2016-04-01,CHICAMA,1.5
2016-04-01,CHIMBOTE,1.34
2016-04-01,HUACHO,1.1565
2016-04-01,ILO,0.7071
2016-04-01,MATARANI,0.31
2016-04-01,PAITA,0.9542
2016-04-01,PISCO,0.5953
2016-04-01,SAN JOSE,0.8773
2016-04-01,TUMBES,1.0532
2016-04-02,CALLAO,0.98
2016-04-02,CHICAMA,1.7
2016-04-02,CHIMBOTE,1.27
2016-04-02,HUACHO,0.6232
2016-04-02,ILO,1.8738
2016-04-02,MATARANI,0.51
2016-04-02,PAITA,-0.8552
2016-04-02,PISCO,0.1953
2016-04-02,SAN JOSE,1.0773
2016-04-02,TUMBES,1.9532
2016-04-03,CHICAMA,2.1
2016-04-03,HUACHO,0.5898
2016-04-03,ILO,0.9405
2016-04-03,PAITA,-1.2219
2016-04-03,PISCO,-0.5714
2016-04-03,SAN JOSE,1.044
2016-04-04,CALLAO,1.68
2016-04-04,CHICAMA,2.2
2016-04-04,CHIMBOTE,1.2
2016-04-04,HUACHO,1.2565
2016-04-04,ILO,0.1071
2016-04-04,MATARANI,0.21
2016-04-04,PAITA,-0.9219
2016-04-04,PISCO,-1.2714
2016-04-04,SAN JOSE,0.744
2016-04-04,TUMBES,1.7866
2016-04-05,CALLAO,1.48
2016-04-05,CHICAMA,2.3
2016-04-05,CHIMBOTE,1.6
2016-04-05,HUACHO,1.1898
2016-04-05,ILO,1.7071
2016-04-05,MATARANI,0.04
2016-04-05,PAITA,-0.7552
2016-04-05,PISCO,-0.9381
2016-04-05,SAN JOSE,1.0107
2016-04-05,TUMBES,0.7199
2016-04-06,CALLAO,1.29
2016-04-06,CHICAMA,2.3
2016-04-06,CHIMBOTE,1.79
2016-04-06,HUACHO,1.4259
2016-04-06,ILO,3.0627
2016-04-06,MATARANI,0.76
2016-04-06,PAITA,-0.4552
2016-04-06,PISCO,0.4568
2016-04-06,SAN JOSE,1.0044
2016-04-06,TUMBES,1.6219
2016-04-07,CALLAO,1.22
2016-04-07,CHICAMA,2.4
2016-04-07,CHIMBOTE,1.39
2016-04-07,HUACHO,1.4592
2016-04-07,ILO,1.2294
2016-04-07,MATARANI,0.79
2016-04-07,PAITA,0.2501
2016-04-07,PISCO,-0.0765
2016-04-07,SAN JOSE,1.0711
2016-04-07,TUMBES,1.8219
2016-04-08,CALLAO,1.32
2016-04-08,CHICAMA,2.5
2016-04-08,CHIMBOTE,1.26
2016-04-08,HUACHO,1.2592
2016-04-08,ILO,0.5961
2016-04-08,MATARANI,0.66
2016-04-08,PAITA,-0.6833
2016-04-08,PISCO,-0.1099
2016-04-08,SAN JOSE,1.3044
2016-04-08,TUMBES,1.2219
2016-04-09,CALLAO,0.96
2016-04-09,CHICAMA,2.9
2016-04-09,CHIMBOTE,0.92
2016-04-09,HUACHO,1.1259
2016-04-09,ILO,0.5294
2016-04-09,MATARANI,0.86
2016-04-09,PAITA,-1.9833
2016-04-09,PISCO,-0.4432
2016-04-09,SAN JOSE,1.2044
2016-04-09,TUMBES,1.5886
2016-04-10,CHICAMA,1.6
2016-04-10,ILO,0.4294
2016-04-10,PAITA,-1.9166
2016-04-10,PISCO,-1.9765
2016-04-10,SAN JOSE,0.9378
2016-04-11,CALLAO,2.03
2016-04-11,CHICAMA,1.7
2016-04-11,CHIMBOTE,0.97
2016-04-11,HUACHO,2.0035
2016-04-11,ILO,0.6228
2016-04-11,MATARANI,0.54
2016-04-11,PAITA,-2.4166
2016-04-11,PISCO,0.9261
2016-04-11,SAN JOSE,1.3172
2016-04-11,TUMBES,0.0031
2016-04-12,CALLAO,1.03
2016-04-12,CHICAMA,1.7
2016-04-12,CHIMBOTE,-0.61
2016-04-12,HUACHO,1.5702
2016-04-12,ILO,0.5228
2016-04-12,MATARANI,0.2
2016-04-12,PAITA,-1.9766
2016-04-12,PISCO,1.5928
2016-04-12,SAN JOSE,1.1172
2016-04-12,TUMBES,0.5697
2016-04-13,CALLAO,0.8
2016-04-13,CHICAMA,1.9
2016-04-13,CHIMBOTE,0.61
2016-04-13,HUACHO,1.3035
2016-04-13,ILO,1.3228
2016-04-13,MATARANI,0.17
2016-04-13,PAITA,-2.1433
2016-04-13,PISCO,1.7928
2016-04-13,SAN JOSE,1.0172
2016-04-13,TUMBES,-0.5303
2016-04-14,CALLAO,0.9
2016-04-14,CHICAMA,1.8
2016-04-14,CHIMBOTE,0.51
2016-04-14,HUACHO,1.2368
2016-04-14,ILO,0.3562
2016-04-14,MATARANI,0.37
2016-04-14,PAITA,-2.4433
2016-04-14,PISCO,2.4928
2016-04-14,SAN JOSE,1.0172
2016-04-14,TUMBES,0.4364
2016-04-15,CALLAO,0.93
2016-04-15,CHICAMA,1.4
2016-04-15,CHIMBOTE,1.04
2016-04-15,HUACHO,0.9702
2016-04-15,ILO,-0.1772
2016-04-15,MATARANI,0.17
2016-04-15,PAITA,-2.6433
2016-04-15,PISCO,0.8595
2016-04-15,SAN JOSE,1.1506
2016-04-15,TUMBES,1.1031
2016-04-16,CHICAMA,1.6
2016-04-16,CHIMBOTE,1.5
2016-04-16,HUACHO,2.0776
2016-04-16,ILO,-0.2334
2016-04-16,MATARANI,0.07
2016-04-16,PAITA,-2.2433
2016-04-16,PISCO,0.021
2016-04-16,SAN JOSE,1.1829
2016-04-17,CHICAMA,1.0
2016-04-17,HUACHO,1.9776
2016-04-17,ILO,-0.0667
2016-04-17,PAITA,-0.6124
2016-04-17,PISCO,-0.079
2016-04-17,SAN JOSE,1.0829
2016-04-18,CALLAO,0.71
2016-04-18,CHICAMA,1.7
2016-04-18,CHIMBOTE,1.66
2016-04-18,HUACHO,1.3776
2016-04-18,ILO,0.9
2016-04-18,MATARANI,0.27
2016-04-18,PAITA,-2.0458
2016-04-18,PISCO,-0.7124
2016-04-18,SAN JOSE,1.4162
2016-04-18,TUMBES,-1.1551
2016-04-19,CALLAO,0.64
2016-04-19,CHICAMA,2.1
2016-04-19,CHIMBOTE,0.33
2016-04-19,HUACHO,1.0776
2016-04-19,ILO,0.8
2016-04-19,MATARANI,0.17
2016-04-19,PAITA,-3.0458
2016-04-19,PISCO,-0.4124
2016-04-19,SAN JOSE,1.3496
2016-04-19,TUMBES,-0.2884
2016-04-20,CALLAO,0.64
2016-04-20,CHICAMA,1.5
2016-04-20,CHIMBOTE,0.0
2016-04-20,HUACHO,0.9443
2016-04-20,ILO,0.3666
2016-04-20,MATARANI,0.1
2016-04-20,PAITA,-3.4124
2016-04-20,PISCO,-1.5457
2016-04-20,SAN JOSE,1.2496
2016-04-20,TUMBES,1.3116
2016-04-21,CALLAO,1.23
2016-04-21,CHICAMA,1.7
2016-04-21,CHIMBOTE,0.02
2016-04-21,HUACHO,0.4175
2016-04-21,ILO,0.2249
2016-04-21,MATARANI,0.03
2016-04-21,PAITA,-3.7791
2016-04-21,PISCO,-2.2542
2016-04-21,SAN JOSE,1.5991
2016-04-21,TUMBES,1.1308
2016-04-22,CALLAO,2.96
2016-04-22,CHICAMA,2.0
2016-04-22,CHIMBOTE,0.09
2016-04-22,HUACHO,1.3508
2016-04-22,ILO,0.6583
2016-04-22,MATARANI,0.4
2016-04-22,PAITA,-3.7984
2016-04-22,PISCO,-0.2542
2016-04-22,SAN JOSE,1.5324
2016-04-22,TUMBES,1.9642
2016-04-23,CHICAMA,2.2
2016-04-23,CHIMBOTE,0.92
2016-04-23,HUACHO,1.7175
2016-04-23,ILO,0.6916
2016-04-23,MATARANI,0.26
2016-04-23,PAITA,-3.3318
2016-04-23,PISCO,1.8791
2016-04-23,SAN JOSE,1.6658
2016-04-24,CHICAMA,2.2
2016-04-24,HUACHO,1.6508
2016-04-24,ILO,0.7249
2016-04-24,PAITA,-3.0651
2016-04-24,PISCO,1.8791
2016-04-24,SAN JOSE,1.6658
2016-04-25,CALLAO,1.64
2016-04-25,CHICAMA,1.6
2016-04-25,CHIMBOTE,0.02
2016-04-25,HUACHO,1.2841
2016-04-25,ILO,0.4583
2016-04-25,MATARANI,0.46
2016-04-25,PAITA,-3.0318
2016-04-25,PISCO,2.1124
2016-04-25,SAN JOSE,0.5991
2016-04-25,TUMBES,1.3308
2016-04-26,CALLAO,1.85
2016-04-26,CHICAMA,1.7
2016-04-26,CHIMBOTE,0.39
2016-04-26,HUACHO,1.0874
2016-04-26,ILO,0.2869
2016-04-26,MATARANI,0.34
2016-04-26,PAITA,-1.9318
2016-04-26,PISCO,1.8394
2016-04-26,SAN JOSE,0.5141
2016-04-26,TUMBES,0.7637
2016-04-27,CALLAO,3.35
2016-04-27,CHICAMA,1.4
2016-04-27,CHIMBOTE,0.49
2016-04-27,HUACHO,1.1207
2016-04-27,ILO,0.4869
2016-04-27,MATARANI,0.17
2016-04-27,PAITA,-2.1782
2016-04-27,PISCO,0.7728
2016-04-27,SAN JOSE,0.2808
2016-04-27,TUMBES,1.7304
2016-04-28,CALLAO,1.45
2016-04-28,CHICAMA,1.3
2016-04-28,CHIMBOTE,0.35
2016-04-28,HUACHO,0.8207
2016-04-28,ILO,0.5535
2016-04-28,MATARANI,0.34
2016-04-28,PAITA,-1.4448
2016-04-28,PISCO,1.8728
2016-04-28,SAN JOSE,0.5808
2016-04-28,TUMBES,0.4304
2016-04-29,CALLAO,0.55
2016-04-29,CHICAMA,1.5
2016-04-29,CHIMBOTE,0.29
2016-04-29,HUACHO,0.3541
2016-04-29,ILO,1.0535
2016-04-29,MATARANI,0.47
2016-04-29,PAITA,-2.7115
2016-04-29,PISCO,0.1061
2016-04-29,SAN JOSE,0.4808
2016-04-29,TUMBES,0.5304
2016-04-30,CHICAMA,1.4
2016-04-30,CHIMBOTE,0.35
2016-04-30,HUACHO,0.4541
2016-04-30,ILO,0.5535
2016-04-30,MATARANI,0.37
2016-04-30,PAITA,-2.3782
2016-04-30,PISCO,-1.6939
2016-04-30,SAN JOSE,0.5141
2016-05-01,CHICAMA,0.8
2016-05-01,HUACHO,0.7085
2016-05-01,ILO,0.8433
2016-05-01,PAITA,-0.8782
2016-05-01,PISCO,0.9749
2016-05-01,SAN JOSE,0.5586
2016-05-02,CALLAO,1.17
2016-05-02,CHICAMA,0.9
2016-05-02,CHIMBOTE,0.61
2016-05-02,HUACHO,0.1752
2016-05-02,ILO,1.01
2016-05-02,MATARANI,0.09
2016-05-02,PAITA,0.7941
2016-05-02,PISCO,1.6415
2016-05-02,SAN JOSE,0.5586
2016-05-02,TUMBES,0.7355
2016-05-03,CALLAO,0.17
2016-05-03,CHICAMA,1.2
2016-05-03,CHIMBOTE,1.21
2016-05-03,HUACHO,0.3752
2016-05-03,ILO,0.5433
2016-05-03,MATARANI,-0.21
2016-05-03,PAITA,1.2274
2016-05-03,PISCO,1.0415
2016-05-03,SAN JOSE,0.792
2016-05-03,TUMBES,1.3022
2016-05-04,CALLAO,1.0
2016-05-04,CHICAMA,1.1
2016-05-04,CHIMBOTE,1.18
2016-05-04,HUACHO,0.0752
2016-05-04,ILO,0.5767
2016-05-04,MATARANI,-0.38
2016-05-04,PAITA,-0.3726
2016-05-04,PISCO,1.0082
2016-05-04,SAN JOSE,0.092
2016-05-04,TUMBES,1.7022
2016-05-05,CALLAO,0.62
2016-05-05,CHICAMA,1.3
2016-05-05,CHIMBOTE,1.68
2016-05-05,HUACHO,0.2418
2016-05-05,ILO,1.0767
2016-05-05,MATARANI,-0.31
2016-05-05,PAITA,0.0274
2016-05-05,PISCO,0.8415
2016-05-05,SAN JOSE,0.4253
2016-05-05,TUMBES,1.7022
2016-05-06,CALLAO,0.04
2016-05-06,CHICAMA,1.1
2016-05-06,CHIMBOTE,1.11
2016-05-06,HUACHO,0.5608
2016-05-06,ILO,1.0233
2016-05-06,MATARANI,-0.09
2016-05-06,PAITA,0.4735
2016-05-06,PISCO,0.232
2016-05-06,SAN JOSE,0.6322
2016-05-06,TUMBES,2.0184
2016-05-07,CHICAMA,1.0
2016-05-07,CHIMBOTE,1.84
2016-05-07,HUACHO,0.5941
2016-05-07,ILO,0.5233
2016-05-07,MATARANI,0.11
2016-05-07,PAITA,-0.2932
2016-05-07,PISCO,0.932
2016-05-07,SAN JOSE,0.6322
2016-05-08,CHICAMA,0.9
2016-05-08,HUACHO,0.4608
2016-05-08,ILO,0.6233
2016-05-08,PAITA,-0.0265
2016-05-08,PISCO,1.2986
2016-05-08,SAN JOSE,0.5322
2016-05-09,CALLAO,1.41
2016-05-09,CHICAMA,1.2
2016-05-09,CHIMBOTE,2.51
2016-05-09,HUACHO,0.4274
2016-05-09,ILO,0.7233
2016-05-09,MATARANI,-0.12
2016-05-09,PAITA,-0.3598
2016-05-09,PISCO,2.2653
2016-05-09,SAN JOSE,0.8655
2016-05-09,TUMBES,1.7184
2016-05-10,CALLAO,1.17
2016-05-10,CHICAMA,1.1
2016-05-10,CHIMBOTE,1.28
2016-05-10,HUACHO,0.5941
2016-05-10,ILO,0.8233
2016-05-10,MATARANI,-0.05
2016-05-10,PAITA,-0.0265
2016-05-10,PISCO,2.6653
2016-05-10,SAN JOSE,1.0322
2016-05-10,TUMBES,1.4518
2016-05-11,CALLAO,0.89
2016-05-11,CHICAMA,1.1
2016-05-11,CHIMBOTE,1.21
2016-05-11,HUACHO,0.5888
2016-05-11,ILO,0.6688
2016-05-11,MATARANI,-0.38
2016-05-11,PAITA,0.2415
2016-05-11,PISCO,2.4561
2016-05-11,SAN JOSE,1.0409
2016-05-11,TUMBES,1.31
2016-05-12,CALLAO,0.79
2016-05-12,CHICAMA,1.0
2016-05-12,CHIMBOTE,1.15
2016-05-12,HUACHO,0.6222
2016-05-12,ILO,1.1355
2016-05-12,MATARANI,-0.24
2016-05-12,PAITA,0.2082
2016-05-12,PISCO,2.0561
2016-05-12,SAN JOSE,0.8409
2016-05-12,TUMBES,0.7433
2016-05-13,CALLAO,1.14
2016-05-13,CHICAMA,0.5
2016-05-13,CHIMBOTE,0.45
2016-05-13,HUACHO,0.3555
2016-05-13,ILO,0.7688
2016-05-13,MATARANI,-0.41
2016-05-13,PAITA,1.0749
2016-05-13,PISCO,1.7561
2016-05-13,SAN JOSE,0.7742
2016-05-13,TUMBES,0.3766
2016-05-14,CHICAMA,0.7
2016-05-14,CHIMBOTE,0.51
2016-05-14,HUACHO,0.1888
2016-05-14,ILO,1.1021
2016-05-14,MATARANI,-0.21
2016-05-14,PAITA,0.2749
2016-05-14,PISCO,1.8561
2016-05-14,SAN JOSE,0.8742
2016-05-15,CHICAMA,0.6
2016-05-15,ILO,1.0355
2016-05-15,PAITA,-0.5251
2016-05-15,PISCO,1.8561
2016-05-15,SAN JOSE,0.8742
2016-05-16,CALLAO,0.98
2016-05-16,CHICAMA,0.5
2016-05-16,CHIMBOTE,0.7
2016-05-16,HUACHO,0.6466
2016-05-16,ILO,-0.6575
2016-05-16,MATARANI,-0.58
2016-05-16,PAITA,-0.4757
2016-05-16,PISCO,1.9124
2016-05-16,SAN JOSE,0.5345
2016-05-16,TUMBES,0.6575
2016-05-17,CALLAO,2.21
2016-05-17,CHICAMA,0.9
2016-05-17,CHIMBOTE,0.63
2016-05-17,HUACHO,0.6133
2016-05-17,ILO,-0.0242
2016-05-17,MATARANI,-0.21
2016-05-17,PAITA,-0.5924
2016-05-17,PISCO,2.2457
2016-05-17,SAN JOSE,0.3012
2016-05-17,TUMBES,1.1575
2016-05-18,CALLAO,2.34
2016-05-18,CHICAMA,1.1
2016-05-18,CHIMBOTE,0.8
2016-05-18,HUACHO,0.7133
2016-05-18,ILO,0.0092
2016-05-18,MATARANI,-0.54
2016-05-18,PAITA,-0.7924
2016-05-18,PISCO,2.479
2016-05-18,SAN JOSE,0.4012
2016-05-18,TUMBES,1.8908
2016-05-19,CALLAO,2.74
2016-05-19,CHICAMA,0.7
2016-05-19,CHIMBOTE,0.36
2016-05-19,HUACHO,0.7133
2016-05-19,ILO,-0.0575
2016-05-19,MATARANI,-0.41
2016-05-19,PAITA,-1.159
2016-05-19,PISCO,1.8124
2016-05-19,SAN JOSE,0.4679
2016-05-19,TUMBES,1.6908
2016-05-20,CALLAO,2.34
2016-05-20,CHICAMA,0.9
2016-05-20,CHIMBOTE,0.6
2016-05-20,HUACHO,0.6466
2016-05-20,ILO,-0.1908
2016-05-20,MATARANI,-0.18
2016-05-20,PAITA,-1.2924
2016-05-20,PISCO,2.0124
2016-05-20,SAN JOSE,0.3012
2016-05-20,TUMBES,1.0908
2016-05-21,CHICAMA,0.7
2016-05-21,CHIMBOTE,0.53
2016-05-21,HUACHO,0.6519
2016-05-21,ILO,0.0408
2016-05-21,MATARANI,-0.22
2016-05-21,PAITA,-1.1632
2016-05-21,PISCO,1.8952
2016-05-21,SAN JOSE,0.3303
2016-05-22,CHICAMA,1.0
2016-05-22,HUACHO,0.7852
2016-05-22,ILO,0.0075
2016-05-22,PAITA,-1.2632
2016-05-22,PISCO,1.7952
2016-05-22,SAN JOSE,0.4303
2016-05-23,CALLAO,1.96
2016-05-23,CHICAMA,1.7
2016-05-23,CHIMBOTE,-0.17
2016-05-23,HUACHO,0.8186
2016-05-23,ILO,0.0408
2016-05-23,MATARANI,-0.56
2016-05-23,PAITA,-1.3298
2016-05-23,PISCO,1.6619
2016-05-23,SAN JOSE,0.897
2016-05-23,TUMBES,2.0793
2016-05-24,CALLAO,2.44
2016-05-24,CHICAMA,1.4
2016-05-24,CHIMBOTE,-0.37
2016-05-24,HUACHO,1.0186
2016-05-24,ILO,0.0075
2016-05-24,MATARANI,-0.32
2016-05-24,PAITA,-1.6298
2016-05-24,PISCO,1.6286
2016-05-24,SAN JOSE,0.697
2016-05-24,TUMBES,2.2126
2016-05-25,CALLAO,1.46
2016-05-25,CHICAMA,1.5
2016-05-25,CHIMBOTE,0.13
2016-05-25,HUACHO,0.7852
2016-05-25,ILO,0.1408
2016-05-25,MATARANI,-0.29
2016-05-25,PAITA,-1.5298
2016-05-25,PISCO,1.9952
2016-05-25,SAN JOSE,0.6303
2016-05-25,TUMBES,2.1793
2016-05-26,CALLAO,1.33
2016-05-26,CHICAMA,0.4
2016-05-26,CHIMBOTE,-0.52
2016-05-26,HUACHO,-0.0146
2016-05-26,ILO,0.403
2016-05-26,MATARANI,-0.62
2016-05-26,PAITA,-1.8378
2016-05-26,PISCO,2.0967
2016-05-26,SAN JOSE,0.3789
2016-05-26,TUMBES,2.0505
2016-05-27,CALLAO,1.53
2016-05-27,CHICAMA,0.2
2016-05-27,CHIMBOTE,-0.12
2016-05-27,HUACHO,-0.0146
2016-05-27,ILO,0.0363
2016-05-27,MATARANI,-0.28
2016-05-27,PAITA,-1.9045
2016-05-27,PISCO,1.6967
2016-05-27,SAN JOSE,0.5789
2016-05-27,TUMBES,0.2838
2016-05-28,CHICAMA,0.7
2016-05-28,CHIMBOTE,-0.12
2016-05-28,HUACHO,0.3521
2016-05-28,ILO,0.003
2016-05-28,MATARANI,-0.48
2016-05-28,PAITA,-1.7711
2016-05-28,PISCO,1.7633
2016-05-28,SAN JOSE,0.5789
2016-05-29,CHICAMA,0.5
2016-05-29,HUACHO,0.6187
2016-05-29,ILO,0.0697
2016-05-29,PAITA,-1.6711
